ref_id,SATS_score,GCSE_grade,GCE_AS_grade,Alevel_Maths_grade
1001561,114,6,C,A*
1005998,120,9,A,A*
1001455,109,6,C,A
1001000,98,3,E,D
1005373,101,4,C,B
1005551,101,4,C,B
1008440,91,2,E,E
1004763,105,4,D,B
1002971,109,6,C,A
1004933,92,3,E,D
1000239,117,7,B,A*
1009802,108,5,D,B
1003127,95,3,D,C
1008048,102,4,D,C
1006651,117,7,A,A*
1003701,116,7,B,A*
1008714,108,5,C,A
1006534,107,3,D,C
1000458,108,5,C,A
1001362,104,4,C,B
1007916,86,1,U,U
1001606,120,7,A,A*
1000819,103,6,C,A
1008227,108,4,B,A
1008446,107,5,B,A
1006077,100,3,C,C
1003832,107,5,C,A
1003729,89,2,U,E
1002167,120,8,A,A*
1008838,91,3,E,D
1004704,97,3,D,C
1004141,104,4,C,B
1008886,115,7,A,A*
1000827,107,4,C,B
1004059,92,2,E,D
1008967,110,6,B,A*
1005569,113,6,D,A
1004451,115,5,C,A
1008805,108,5,B,A
1005748,120,7,A,A*
1002906,120,7,A,A*
1009797,95,3,E,D
1003969,115,8,A,A*
1006224,108,5,C,A
1007256,108,6,C,A
1007718,88,2,E,E
1005289,99,5,D,C
1008575,96,3,E,D
1009731,112,5,B,A*
1006356,114,6,C,A*
1008411,87,3,U,E
1000985,105,6,D,B
1007417,117,7,B,A*
1008162,105,4,C,B
1001919,110,6,B,A*
1006951,111,5,B,A*
1001535,105,5,C,B
1004644,102,5,C,B
1002479,95,3,E,D
1009740,92,3,E,D
1002040,109,5,A,A*
1003345,99,4,C,B
1009472,110,5,C,A
1004196,99,4,E,C
1007789,107,4,C,B
1000984,113,6,A,A*
1004022,104,3,C,B
1004319,93,2,E,D
1004583,112,5,B,A*
1008760,105,4,D,B
1008075,107,6,C,A
1008764,120,7,A,A*
1009505,104,4,B,A
1002326,106,6,B,A*
1008935,91,4,D,C
1009957,105,4,B,A
1005291,113,6,D,A
1003885,97,2,U,E
1004580,108,4,C,B
1000954,104,5,D,B
1000817,100,5,D,B
1009572,116,6,C,A*
1004259,102,6,C,A
1004821,116,8,A,A*
1006397,96,3,D,C
1003171,106,5,D,B
1003270,106,4,C,B
1008009,97,3,D,C
1001798,105,6,C,A
1002144,120,8,A,A*
1000927,98,4,C,B
1006312,111,7,C,A*
1006138,104,4,B,A
1008459,93,4,E,D
1005500,88,1,U,U
1002988,98,4,D,C
1007823,97,3,U,D
1002642,119,7,A,A*
1005912,105,4,C,B
1005118,106,4,C,B
1007751,112,6,B,A*
1006554,98,4,D,C
1000383,101,3,E,D
1002990,102,4,C,B
1006432,118,6,B,A*
1001190,105,5,C,B
1007442,110,5,C,A
1005083,101,6,D,B
1008341,110,3,B,A
1009974,112,5,B,A*
1004606,96,2,E,D
1002877,105,4,C,B
1007295,98,5,U,D
1008349,105,5,D,B
1007152,107,5,C,A
1000653,120,8,A,A*
1007891,104,5,C,B
1005799,92,1,E,E
1005574,101,5,C,B
1009227,107,5,C,A
1008946,117,7,A,A*
1005317,99,4,D,C
1008728,90,3,U,E
1000095,118,6,C,A*
1003050,91,2,U,E
1007947,102,4,E,C
1009866,105,5,D,B
1008835,106,4,D,B
1000165,110,7,C,A*
1008425,99,3,C,C
1003615,104,4,C,B
1009880,106,6,D,B
1006451,105,4,B,A
1000451,101,6,B,A
1006698,107,7,B,A*
1007572,108,6,B,A*
1000022,106,5,B,A
1002680,109,5,B,A
1004601,93,3,U,E
1002179,111,6,C,A
1007752,107,7,C,A
1002453,113,6,A,A*
1000936,100,4,E,C
1001191,104,4,E,C
1005766,102,3,C,B
1000796,106,6,B,A*
1008685,108,8,A,A*
1000816,103,3,D,C
1006306,111,5,B,A*
1008710,103,5,B,A
1004614,100,5,D,B
1005443,104,3,C,B
1002053,115,6,C,A*
1009548,106,5,B,A
1008518,120,9,B,A*
1008487,98,3,D,C
1000373,105,6,C,A
1000410,103,4,C,B
1006454,95,3,E,D
1000899,105,5,D,B
1006066,105,3,C,B
1006469,120,9,A,A*
1006184,100,5,C,B
1002684,97,2,E,D
1007130,105,3,C,B
1001477,87,1,U,U
1004229,93,6,D,C
1007068,111,5,C,A
1000287,113,5,B,A*
1004689,110,7,B,A*
1003569,98,4,C,B
1007290,102,5,E,C
1004827,101,4,E,C
1003824,90,3,E,D
1009422,107,5,B,A
1004335,100,3,E,D
1008018,98,4,E,C
1006003,97,3,E,D
1008373,116,5,C,A
1005622,120,6,B,A*
1007166,95,3,D,C
1000958,92,1,U,E
1006065,103,5,C,B
1007744,109,5,D,B
1003170,106,5,B,A
1006775,96,5,D,C
1001948,102,4,D,C
1000487,105,6,B,A
1004340,112,6,C,A
1002731,89,2,E,E
1001756,106,3,D,C
1002298,109,5,C,A
1002589,98,4,D,C
1003590,119,7,B,A*
1007592,97,3,D,C
1002461,98,4,C,B
1005473,110,5,D,B
1007925,103,4,C,B
1009993,90,1,E,E
1006378,100,4,E,C
1000166,115,6,C,A*
1005288,102,4,C,B
1002221,103,2,D,C
1003664,116,6,B,A*
1004867,105,4,E,C
1003940,103,3,C,B
1004895,102,5,D,B
1001063,113,5,B,A*
1006396,120,9,A,A*
1008908,113,5,A,A*
1002892,116,7,B,A*
1008533,102,3,D,C
1002214,105,3,E,C
1009989,105,5,D,B
1007178,109,5,E,B
1005339,95,3,E,D
1004174,106,4,D,B
1004740,111,4,B,A
1001702,109,6,C,A
1001742,114,6,B,A*
1005202,105,6,D,B
1009354,99,3,C,C
1007860,102,3,D,C
1009639,98,3,U,D
1005094,120,6,A,A*
1001538,109,5,C,A
1003647,101,6,D,B
1006781,94,5,E,C
1003181,120,8,A,A*
1003385,96,3,D,C
1005990,103,5,C,B
1004437,108,5,B,A
1000320,109,5,B,A
1001215,112,5,A,A*
1002274,120,8,A,A*
1004624,108,5,B,A
1005445,96,3,E,D
1001880,102,5,D,B
1003350,110,5,B,A
1007149,120,8,C,A*
1001021,101,2,E,D
1006662,115,8,B,A*
1000107,105,5,C,B
1006945,120,7,B,A*
1007676,105,5,C,B
1002719,101,4,E,C
1009834,113,6,C,A
1003974,112,6,B,A*
1003779,114,6,A,A*
1009902,102,4,D,C
1000081,101,3,D,C
1007104,89,3,E,D
1009358,111,5,B,A*
1009032,106,5,B,A
1008777,98,4,D,C
1006678,102,4,D,C
1005757,103,3,C,B
1008032,94,4,U,D
1008310,97,4,D,C
1000507,95,4,E,D
1004301,104,2,D,C
1001275,102,4,E,C
1007496,89,3,E,D
1004048,117,9,A,A*
1004796,113,5,B,A*
1000133,102,4,E,C
1006072,111,6,D,A
1005608,106,4,C,B
1009291,115,7,A,A*
1001382,104,4,C,B
1003439,115,6,B,A*
1006623,105,3,E,C
1002205,97,3,E,D
1002822,108,5,A,A*
1005682,115,6,B,A*
1003101,120,9,A,A*
1005663,96,4,E,D
1002621,113,6,B,A*
1009466,103,4,B,B
1005628,102,5,C,B
1007955,89,2,D,D
1002477,88,4,E,D
1007405,99,3,E,D
1009876,106,6,C,A
1004535,101,3,C,C
1003110,107,5,A,A*
1003592,115,7,C,A*
1002712,112,6,C,A
1001127,114,6,A,A*
1001810,104,7,C,A
1004509,95,2,E,D
1005147,120,7,C,A*
1003168,105,4,E,C
1009723,114,5,C,A
1001845,115,6,B,A*
1007779,111,5,C,A
1003712,92,2,U,E
1000947,95,5,E,C
1005370,109,7,B,A*
1005706,104,5,C,B
1008029,104,5,D,B
1006319,111,6,A,A*
1007465,104,6,C,A
1008428,108,6,C,A
1000852,96,4,C,C
1007991,106,6,D,B
1003445,113,5,B,A*
1006178,109,6,C,A
1001430,105,3,C,B
1001433,111,6,B,A*
1002332,104,5,D,B
1002081,101,3,D,C
1002266,90,3,D,D
1009787,96,2,C,C
1000702,103,4,D,C
1002881,114,7,B,A*
1006571,103,4,D,C
1007116,103,4,D,C
1006096,98,5,E,C
1008318,97,3,D,C
1007269,97,2,D,D
1000140,102,4,C,B
1002519,102,5,E,C
1009478,109,6,B,A*
1000786,109,5,D,B
1004788,96,1,D,D
1007591,120,7,B,A*
1003560,108,5,D,B
1006098,105,5,B,A
1004473,103,4,B,B
1009097,100,3,D,C
1005964,102,6,C,A
1001949,109,4,B,A
1000142,93,1,U,E
1009936,99,5,E,C
1003138,101,5,D,B
1007685,112,5,C,A
1002365,110,7,B,A*
1007882,93,4,E,D
1009070,98,4,D,C
1001245,96,4,D,C
1005616,100,4,E,C
1007085,101,5,D,B
1001331,111,8,C,A*
1009381,100,3,U,D
1002898,106,5,C,B
1002725,94,1,U,E
1003931,105,4,C,B
1006619,101,6,D,B
1005125,120,8,A,A*
1001665,102,4,D,C
1004145,90,1,U,U
1009433,84,1,E,E
1007012,100,4,D,C
1003785,109,6,D,B
1004637,105,5,C,B
1002124,105,4,C,B
1007828,114,7,A,A*
1004107,103,4,C,B
1009132,111,5,C,A
1008284,89,1,E,E
1000014,97,3,E,D
1007772,88,1,E,E
1002093,100,3,D,C
1009152,100,6,C,B
1009582,106,5,C,B
1007893,104,5,D,B
1001846,100,3,E,D
1003927,99,4,C,B
1004282,91,3,E,D
1001934,120,7,A,A*
1007511,100,4,D,C
1008121,100,3,C,C
1002154,114,6,B,A*
1002767,91,3,D,D
1005966,101,3,E,D
1001565,97,3,D,C
1002161,105,5,D,B
1006988,103,5,B,A
1005678,112,6,B,A*
1006266,120,9,A,A*
1004459,90,2,U,E
1002273,112,6,C,A
1001057,97,3,E,D
1004001,101,3,D,C
1005522,102,4,D,C
1000548,92,4,E,D
1000179,115,7,A,A*
1002360,114,6,A,A*
1005105,108,4,C,B
1000089,111,7,A,A*
1008065,95,2,U,E
1000308,95,2,E,D
1006659,90,1,U,U
1005078,98,5,D,C
1000087,108,5,D,B
1004615,108,7,C,A
1001715,105,4,D,B
1000222,94,3,D,C
1000478,109,4,A,A*
1000225,112,5,C,A
1005153,111,6,A,A*
1000314,87,3,E,D
1002646,105,5,D,B
1001024,96,4,E,D
1001030,104,4,C,B
1009962,105,5,B,A
1006936,111,4,C,B
1007813,99,3,D,C
1004208,106,6,C,A
1007645,92,2,E,D
1002450,114,7,C,A*
1000217,103,5,D,B
1005098,117,6,C,A*
1006634,101,5,D,B
1000408,103,4,D,C
1004333,98,3,E,D
1001658,113,6,C,A
1001876,97,3,D,C
1003792,114,7,C,A*
1000529,99,5,D,C
1007601,88,2,U,E
1004329,99,5,D,C
1004183,95,2,D,D
1009872,107,4,B,A
1009601,95,3,D,C
1003309,117,8,B,A*
1000116,102,4,C,B
1001239,104,3,D,C
1005707,108,5,C,A
1000265,114,7,B,A*
1001334,105,4,C,B
1006927,98,3,D,C
1006258,94,3,U,E
1006318,98,4,C,B
1007636,102,4,D,C
1007453,104,5,C,B
1000762,103,4,C,B
1009486,107,6,C,A
1003433,98,4,E,C
1000132,104,5,C,B
1000799,120,6,B,A*
1003397,108,3,B,B
1008664,109,5,D,B
1000669,101,5,D,B
1006105,99,4,D,C
1006286,103,4,D,C
1003535,102,3,D,C
1003665,109,6,C,A
1003006,105,5,E,C
1008591,93,3,U,E
1007899,113,9,A,A*
1008367,110,4,D,B
1009217,97,3,E,D
1003627,107,3,C,B
1004418,107,6,C,A
1002216,118,6,A,A*
1007245,99,2,D,C
1008821,115,6,C,A*
1002314,120,7,B,A*
1001365,100,3,D,C
1000923,102,4,D,C
1000704,95,3,E,D
1003165,105,4,B,A
1003483,100,6,C,B
1008734,113,6,A,A*
1003855,115,6,C,A*
1004237,101,5,E,C
1008555,90,2,E,E
1003016,109,4,C,B
1000628,110,5,D,B
1008741,105,6,C,A
1006201,101,4,B,B
1000438,103,4,C,B
1004928,119,7,A,A*
1007369,105,5,C,B
1008466,105,5,D,B
1004609,105,5,D,B
1001415,101,4,C,B
1002576,118,7,A,A*
1008891,104,5,C,B
1006734,107,4,C,B
1000091,106,3,E,C
1008941,109,6,C,A
1003809,120,8,A,A*
1007074,108,5,B,A
1001743,101,5,B,A
1008436,104,4,D,C
1005937,87,1,U,U
1006252,110,7,B,A*
1008723,101,5,D,B
1004650,117,7,D,A*
1009763,100,5,D,B
1002176,102,5,D,B
1000218,98,5,C,B
1006716,114,8,A,A*
1002653,101,4,D,C
1001125,116,7,A,A*
1004622,105,5,C,B
1001866,97,2,D,D
1002157,110,5,B,A
1003771,101,4,D,C
1000783,91,2,U,E
1008782,117,7,A,A*
1004395,110,6,B,A*
1006135,113,7,B,A*
1005962,111,5,B,A*
1005427,98,3,D,C
1008012,98,4,C,B
1008424,112,5,B,A*
1002738,97,2,E,D
1005541,84,3,U,E
1001865,104,4,D,C
1007868,106,4,C,B
1000751,109,5,B,A
1006909,116,6,C,A*
1009586,109,6,B,A*
1008912,103,7,C,A
1008013,116,8,A,A*
1009784,98,2,D,D
1001674,108,6,B,A*
1006190,112,5,C,A
1005901,97,3,E,D
1002678,94,2,D,D
1006846,99,2,E,D
1001169,97,4,D,C
1008602,104,5,B,A
1005127,97,5,C,B
1005421,97,3,D,C
1002225,103,4,D,C
1000122,114,7,A,A*
1007849,104,4,C,B
1008042,101,4,C,B
1004057,106,5,C,B
1006128,119,7,A,A*
1002037,102,4,E,C
1004447,117,7,A,A*
1007494,102,5,C,B
1009410,103,5,C,B
1000455,120,9,A,A*
1005732,100,2,D,C
1009806,98,4,E,C
1001937,95,3,U,D
1003972,114,6,B,A*
1002128,116,6,A,A*
1009460,111,6,A,A*
1009877,115,6,B,A*
1000646,101,6,C,B
1007406,100,3,D,C
1006044,91,3,E,D
1000041,120,9,A,A*
1006349,109,5,B,A
1003480,98,3,E,D
1006497,115,7,B,A*
1004372,92,3,E,D
1001137,109,5,C,A
1003456,95,4,D,C
1001395,109,6,B,A*
1005869,107,5,D,B
1000559,90,2,D,D
1004677,108,5,C,A
1000307,117,7,B,A*
1008299,95,5,C,B
1006000,111,6,C,A
1002609,88,3,D,D
1006313,104,4,C,B
1004989,100,6,D,B
1007196,104,6,B,A
1006669,111,6,C,A
1000270,111,7,A,A*
1002307,111,6,A,A*
1001895,115,6,C,A*
1004717,102,5,D,B
1006953,93,2,D,D
1002013,98,3,E,D
1007211,106,4,C,B
1008058,103,4,D,C
1001350,104,6,C,A
1001626,98,3,E,D
1005156,91,3,U,E
1008113,100,3,D,C
1005971,107,7,C,A
1009026,95,3,U,D
1007038,103,5,C,B
1003184,120,7,A,A*
1002824,114,7,B,A*
1001945,118,9,A,A*
1008489,104,5,B,A
1000768,110,6,B,A*
1001199,102,3,D,C
1004765,99,5,D,C
1007614,85,1,U,U
1000818,111,8,A,A*
1007047,113,7,A,A*
1008989,98,4,D,C
1003763,102,5,C,B
1002817,97,4,E,C
1005939,112,5,C,A
1009494,115,7,A,A*
1005620,97,2,U,E
1000996,109,3,C,B
1000659,96,5,E,C
1008296,109,4,D,B
1002999,104,6,B,A
1003246,104,5,D,B
1002647,102,5,D,B
1000881,110,5,C,A
1000713,117,7,B,A*
1002001,106,5,C,B
1002958,106,6,C,A
1002739,96,4,U,D
1007732,105,6,D,B
1009497,112,5,B,A*
1008132,102,5,D,B
1004382,108,5,B,A
1001528,119,7,A,A*
1003669,117,7,B,A*
1002644,107,5,C,A
1005894,99,5,E,C
1009394,87,1,U,U
1004707,102,4,C,B
1005860,105,4,D,B
1003218,116,5,C,A
1005737,103,4,C,B
1000970,105,5,C,B
1002057,89,2,U,E
1004596,97,4,D,C
1001083,109,6,C,A
1000123,118,6,A,A*
1003455,112,5,D,B
1003306,107,6,B,A*
1000778,114,6,B,A*
1000380,93,3,C,C
1009900,109,4,D,B
1008897,103,5,E,C
1005754,110,6,B,A*
1001981,99,4,B,B
1002291,107,6,A,A*
1001040,99,3,E,D
1005280,113,5,B,A*
1005781,120,8,A,A*
1004962,96,3,D,C
1001348,100,3,C,C
1009170,103,6,D,B
1005613,112,6,B,A*
1002393,102,5,E,C
1003925,81,1,U,U
1000343,118,5,B,A*
1003284,112,6,C,A
1001463,91,4,E,D
1002668,97,4,D,C
1000250,116,9,A,A*
1004125,109,7,B,A*
1006628,113,6,A,A*
1009960,104,3,C,B
1003613,106,5,B,A
1006969,105,5,D,B
1007050,115,6,A,A*
1003674,98,3,E,D
1009290,99,3,D,C
1007757,109,6,A,A*
1005881,103,6,C,A
1008711,116,6,B,A*
1000654,97,4,C,B
1004194,107,4,C,B
1009826,96,4,E,D
1007337,106,5,D,B
1003581,94,2,E,D
1001681,103,2,D,C
1007770,96,3,E,D
1000088,113,5,C,A
1003632,104,6,C,A
1004885,95,1,E,E
1004191,120,8,A,A*
1008684,120,9,A,A*
1003608,106,6,B,A*
1007902,97,5,C,B
1009613,120,9,A,A*
1002228,92,2,U,E
1007051,104,6,D,B
1004617,105,4,C,B
1008809,113,7,B,A*
1005045,106,6,C,A
1005434,101,5,D,B
1005659,95,4,E,D
1007908,104,4,C,B
1003649,99,3,E,D
1006030,113,7,C,A*
1009172,104,4,D,C
1009056,94,2,U,E
1000914,113,6,A,A*
1007313,102,4,U,D
1009618,96,3,E,D
1009166,102,4,C,B
1003770,108,5,C,A
1007623,87,3,U,E
1005329,107,5,D,B
1001347,98,3,U,D
1002204,118,7,B,A*
1003755,109,6,B,A*
1003240,101,4,D,C
1007052,97,3,D,C
1008861,108,3,C,B
1006467,107,6,B,A*
1002404,106,5,C,B
1003419,105,6,D,B
1003677,103,5,B,A
1007776,100,3,U,D
1006683,100,3,C,C
1000388,92,1,U,E
1000012,109,5,C,A
1007784,105,7,C,A
1008263,95,4,C,C
1001043,116,7,A,A*
1000289,110,4,D,B
1004362,98,2,E,D
1003008,112,5,B,A*
1005921,106,6,B,A*
1004771,111,5,A,A*
1004646,99,3,B,B
1001061,111,7,B,A*
1001400,100,3,C,C
1009013,108,5,C,A
1004126,92,3,D,D
1003348,104,4,D,C
1005466,120,7,A,A*
1002970,96,3,D,C
1000756,99,3,D,C
1000509,102,3,E,C
1008587,93,3,D,D
1000477,91,2,E,E
1001473,96,4,C,C
1004036,104,5,C,B
1003956,103,4,C,B
1009188,95,5,C,B
1008147,101,6,C,B
1008948,115,6,B,A*
1003506,104,4,C,B
1003548,105,4,C,B
1002397,107,5,C,A
1003249,111,5,B,A*
1008376,117,8,A,A*
1004680,100,4,D,C
1001166,98,5,B,B
1005830,104,6,C,A
1008816,97,2,E,D
1009869,107,5,D,B
1007219,94,3,E,D
1008736,88,1,E,E
1000045,111,6,D,A
1005815,106,4,C,B
1006425,109,5,B,A
1007808,108,5,C,A
1005727,96,3,D,C
1005349,108,5,C,A
1003556,96,3,U,D
1002754,118,6,A,A*
1009553,95,3,D,C
1004875,103,4,D,C
1001064,94,2,D,D
1006795,109,4,B,A
1007969,105,5,D,B
1001955,100,3,D,C
1006130,115,6,B,A*
1009474,107,5,D,B
1000221,108,5,C,A
1008536,101,5,D,B
1009513,93,3,E,D
1000282,110,5,C,A
1002801,104,4,C,B
1002534,110,5,B,A
1000405,102,5,D,B
1009976,106,6,C,A
1001082,91,3,U,E
1005720,116,9,A,A*
1009098,103,5,C,B
1008319,108,5,B,A
1007345,100,3,D,C
1006489,111,4,B,A
1007266,91,3,E,D
1009045,114,5,C,A
1002850,102,2,D,C
1008904,102,7,C,A
1001844,113,5,C,A
1008979,94,2,E,D
1000085,99,5,D,C
1002773,107,4,B,A
1003072,119,9,A,A*
1008539,106,4,C,B
1007830,109,5,B,A
1002236,100,6,C,B
1000134,120,8,A,A*
1001872,87,3,E,D
1004353,102,5,A,A
1007734,96,3,U,D
1004156,81,1,U,U
1001960,100,5,D,B
1006551,108,4,C,B
1004946,102,3,D,C
1006939,103,5,C,B
1007010,120,9,A,A*
1000037,104,4,D,C
1009223,107,5,D,B
1000832,104,3,C,B
1004483,103,5,B,A
1005772,104,5,D,B
1007260,104,5,D,B
1003806,117,8,A,A*
1006946,111,6,A,A*
1003734,109,4,B,A
1007896,84,2,U,U
1003966,100,5,C,B
1005761,120,9,A,A*
1004043,103,4,D,C
1008190,108,7,A,A*
1009938,120,7,B,A*
1004236,105,6,B,A
1007799,97,3,C,C
1006954,86,1,U,U
1008970,112,7,B,A*
1000775,104,4,E,C
1009512,101,4,C,B
1002932,97,2,U,E
1008520,105,3,D,C
1001151,105,4,D,B
1007918,110,7,C,A*
1003814,99,3,E,D
1007884,110,8,A,A*
1004645,105,4,C,B
1009015,87,1,U,U
1009482,101,4,C,B
1009363,104,4,C,B
1000453,112,4,C,A
1002887,115,6,A,A*
1008199,103,3,C,B
1005003,108,6,C,A
1007234,95,3,D,C
1006898,108,5,C,A
1003939,105,5,D,B
1006934,106,3,D,C
1007226,90,1,E,E
1005655,120,9,B,A*
1007750,97,3,E,D
1003546,98,3,D,C
1007856,108,4,D,B
1001599,93,2,U,E
1003219,91,4,D,C
1007129,101,3,E,D
1001773,114,6,C,A*
1006561,103,3,E,C
1002811,120,9,A,A*
1007785,102,4,C,B
1007360,101,4,D,C
1004532,106,4,C,B
1000057,112,4,C,A
1009628,97,3,D,C
1005492,107,5,B,A
1002406,94,4,C,C
1003462,91,2,E,E
1007079,92,2,U,E
1001936,86,1,U,U
1006766,107,5,E,C
1005323,108,5,D,B
1007647,100,3,D,C
1004552,120,8,A,A*
1002427,119,6,B,A*
1005358,101,5,C,B
1005789,85,2,U,U
1004982,100,4,C,B
1009583,98,4,D,C
1005740,100,4,D,C
1004656,100,4,C,B
1002783,100,4,C,B
1004008,103,5,C,B
1003243,96,4,C,C
1007854,108,4,B,A
1000917,107,5,B,A
1003144,98,3,E,D
1003228,118,6,A,A*
1005602,93,3,U,E
1007419,91,2,E,E
1006733,108,5,C,A
1006955,97,4,C,B
1006717,110,6,A,A*
1006664,84,1,U,U
1000291,114,7,A,A*
1002152,108,6,C,A
1009525,96,3,U,D
1008510,92,3,E,D
1007411,120,7,A,A*
1005082,105,5,D,B
1004795,98,3,D,C
1002180,90,2,U,E
1003121,107,3,D,C
1006652,106,5,E,C
1007654,111,7,C,A*
1001915,96,1,U,E
1001903,89,3,D,D
1004822,106,6,B,A*
1009844,111,6,B,A*
1004371,99,3,U,D
1007358,111,6,B,A*
1007088,103,4,D,C
1000431,111,8,A,A*
1005943,106,4,B,A
1007990,85,1,U,U
1004616,107,4,C,B
1001500,115,4,B,A
1003880,94,3,E,D
1007580,99,3,D,C
1003716,108,5,D,B
1006501,81,1,U,U
1005777,120,7,A,A*
1006706,97,2,D,D
1009435,106,6,C,A
1009778,103,4,B,B
1002265,112,7,C,A*
1001260,107,6,B,A*
1005841,104,4,D,C
1008250,99,4,D,C
1006793,107,6,B,A*
1009432,90,2,U,E
1004869,108,4,C,B
1005407,94,3,E,D
1008099,115,7,A,A*
1000355,105,6,C,A
1008508,114,5,C,A
1007273,109,7,B,A*
1006860,95,3,U,D
1007543,97,2,D,D
1002797,107,5,C,A
1006154,107,6,C,A
1004215,114,7,A,A*
1008697,106,5,D,B
1006385,94,3,C,C
1005994,99,3,D,C
1004985,105,6,C,A
1002515,89,1,U,U
1009990,120,8,A,A*
1004241,112,6,B,A*
1002036,111,7,A,A*
1001091,94,3,E,D
1002567,113,8,B,A*
1007532,119,8,A,A*
1000894,93,3,U,E
1006924,114,6,A,A*
1003209,104,4,C,B
1007768,97,2,D,D
1000439,111,6,C,A
1006917,110,6,B,A*
1009206,104,4,C,B
1003676,116,5,C,A
1002979,89,2,E,E
1001017,99,3,U,D
1001031,107,4,D,B
1006147,105,5,C,B
1007866,97,2,E,D
1003425,115,5,C,A
1004032,111,6,B,A*
1009840,114,6,B,A*
1008281,102,6,C,A
1009884,112,6,B,A*
1005693,104,4,B,A
1009280,119,7,A,A*
1002206,94,3,D,C
1004348,120,7,A,A*
1000417,101,4,B,B
1001617,94,3,U,E
1000153,115,7,B,A*
1001539,110,5,D,B
1000594,111,5,B,A*
1002849,118,7,B,A*
1002140,106,4,A,A
1001055,103,5,D,B
1008616,119,5,B,A*
1000907,102,4,C,B
1004364,111,6,C,A
1005992,96,2,U,E
1007224,109,5,D,B
1003681,100,3,U,D
1000443,120,8,A,A*
1001603,110,4,C,B
1002021,102,4,B,B
1002333,112,5,C,A
1003638,91,2,C,C
1007999,117,8,A,A*
1001935,120,7,A,A*
1002130,107,7,C,A
1008930,116,8,A,A*
1000757,103,5,C,B
1002909,96,5,E,C
1006084,102,5,C,B
1000686,109,5,C,A
1005296,101,4,D,C
1006832,106,5,B,A
1004846,109,5,B,A
1007559,98,3,E,D
1007069,108,5,B,A
1006616,111,5,D,B
1001835,108,5,D,B
1002436,118,7,B,A*
1001118,94,4,E,D
1008287,111,4,B,A
1005774,97,3,E,D
1006391,99,3,D,C
1009503,100,3,D,C
1002743,95,3,D,C
1001635,99,4,D,C
1006767,104,5,D,B
1005980,117,6,B,A*
1000196,101,4,C,B
1008262,95,4,D,C
1009021,113,7,A,A*
1005544,99,4,E,C
1006480,109,5,D,B
1000130,111,6,C,A
1007479,103,6,C,A
1008961,112,6,B,A*
1002814,113,5,B,A*
1001341,99,4,C,B
1003346,119,9,A,A*
1006721,104,6,C,A
1006168,106,5,C,B
1007246,116,7,A,A*
1009607,107,6,B,A*
1004472,116,6,C,A*
1004350,120,9,A,A*
1002550,102,4,D,C
1001800,100,5,C,B
1006641,103,5,C,B
1002283,115,7,A,A*
1008040,91,4,D,C
1003917,94,2,E,D
1001791,105,5,E,C
1004963,94,2,E,D
1006242,98,5,C,B
1003087,107,6,C,A
1008216,102,3,E,C
1003347,92,3,D,D
1007228,109,7,D,A
1001513,113,5,D,B
1001560,92,2,E,D
1002355,109,8,B,A*
1005814,111,6,A,A*
1009236,113,6,B,A*
1008107,118,6,B,A*
1004807,120,9,A,A*
1007883,101,6,D,B
1004115,106,4,B,A
1007696,104,4,C,B
1001912,102,4,D,C
1007285,113,8,A,A*
1004702,96,4,E,D
1009185,94,5,E,C
1008535,120,7,C,A*
1002220,113,8,A,A*
1007706,97,4,D,C
1001784,110,5,A,A*
1006107,109,6,C,A
1009534,115,7,B,A*
1003835,106,4,E,C
1004746,115,6,A,A*
1009862,120,9,A,A*
1007282,107,5,C,A
1008292,104,4,D,C
1009269,115,6,A,A*
1007512,107,3,D,C
1009419,118,9,A,A*
1002558,110,3,C,B
1004015,104,4,C,B
1005356,101,4,D,C
1000216,112,6,B,A*
1008607,107,7,B,A*
1005776,103,3,C,B
1000711,107,5,B,A
1009042,89,2,U,E
1008681,103,6,C,A
1008636,110,6,D,A
1002788,119,9,A,A*
1001956,101,3,D,C
1000433,97,2,U,E
1003145,97,5,C,B
1003369,94,2,E,D
1002952,114,7,A,A*
1000252,117,6,A,A*
1009558,105,4,C,B
1004327,116,6,B,A*
1006456,109,6,D,B
1001610,102,4,B,B
1005022,106,5,D,B
1001208,103,5,D,B
1008672,93,1,E,E
1009196,102,5,B,A
1007159,99,6,B,A
1009762,111,6,C,A
1007153,108,5,B,A
1006994,102,5,C,B
1005768,103,3,E,C
1004507,108,6,C,A
1000863,108,7,A,A*
1001991,96,3,C,C
1005897,113,5,C,A
1008486,103,4,C,B
1007615,101,3,D,C
1007045,99,4,D,C
1004188,109,5,C,A
1008392,100,4,E,C
1000575,107,6,C,A
1000755,101,4,D,C
1001824,120,7,B,A*
1006040,120,7,A,A*
1009118,100,4,D,C
1009926,108,5,C,A
1005956,99,5,D,C
1003487,113,6,B,A*
1002431,97,1,D,D
1003493,112,6,C,A
1000060,98,4,D,C
1000298,108,4,D,B
1009843,101,3,D,C
1001049,114,6,B,A*
1003438,97,2,D,D
1009066,108,4,C,B
1007576,100,5,D,B
1007901,107,4,D,B
1000004,103,6,B,A
1002286,101,5,C,B
1003338,103,6,B,A
1005113,120,6,B,A*
1009927,99,2,D,C
1005428,118,6,B,A*
1001518,120,7,A,A*
1006293,103,2,D,C
1005719,98,2,E,D
1006099,108,5,C,A
1003143,97,3,D,C
1009145,117,7,A,A*
1003547,99,5,D,C
1000330,95,4,C,C
